temp,hours,dates,variation,heures,jours
15.54000000000002,19894.958333333332,20/06/24 23:00:00,-0.4399999999999977,23,20/06/24
15.03000000000003,19895.0,21/06/24 00:00:00,-0.5099999999999909,00,21/06/24
14.900000000000034,19895.041666666668,21/06/24 01:00:00,-0.12999999999999545,01,21/06/24
14.57000000000005,19895.083333333332,21/06/24 02:00:00,-0.3299999999999841,02,21/06/24
14.360000000000014,19895.125,21/06/24 03:00:00,-0.21000000000003638,03,21/06/24
13.650000000000034,19895.166666666668,21/06/24 04:00:00,-0.7099999999999795,04,21/06/24
13.230000000000018,19895.208333333332,21/06/24 05:00:00,-0.4200000000000159,05,21/06/24
12.950000000000044,19895.25,21/06/24 06:00:00,-0.2799999999999745,06,21/06/24
12.890000000000043,19895.291666666668,21/06/24 07:00:00,-0.0600000000000005,07,21/06/24
12.360000000000014,19895.333333333332,21/06/24 08:00:00,-0.5300000000000296,08,21/06/24
12.900000000000034,19895.375,21/06/24 09:00:00,0.5400000000000205,09,21/06/24
14.200000000000044,19895.416666666668,21/06/24 10:00:00,1.3000000000000096,10,21/06/24
16.340000000000032,19895.458333333332,21/06/24 11:00:00,2.139999999999988,11,21/06/24
17.55000000000001,19895.5,21/06/24 12:00:00,1.2099999999999795,12,21/06/24
18.350000000000023,19895.541666666668,21/06/24 13:00:00,0.8000000000000114,13,21/06/24
18.850000000000023,19895.583333333332,21/06/24 14:00:00,0.5,14,21/06/24
19.660000000000025,19895.625,21/06/24 15:00:00,0.8100000000000023,15,21/06/24
19.850000000000023,19895.666666666668,21/06/24 16:00:00,0.18999999999999773,16,21/06/24
20.629999999999995,19895.708333333332,21/06/24 17:00:00,0.7799999999999727,17,21/06/24
21.06,19895.75,21/06/24 18:00:00,0.43000000000000327,18,21/06/24
21.05000000000001,19895.791666666668,21/06/24 19:00:00,-0.009999999999987352,19,21/06/24
20.379999999999995,19895.833333333332,21/06/24 20:00:00,-0.6700000000000159,20,21/06/24
19.07000000000005,19895.875,21/06/24 21:00:00,-1.3099999999999454,21,21/06/24
17.5,19895.916666666668,21/06/24 22:00:00,-1.57000000000005,22,21/06/24
15.850000000000025,19895.958333333332,21/06/24 23:00:00,-1.6499999999999755,23,21/06/24
14.200000000000044,19896.0,22/06/24 00:00:00,-1.6499999999999808,00,22/06/24
13.77000000000004,19896.041666666668,22/06/24 01:00:00,-0.43000000000000327,01,22/06/24
12.590000000000032,19896.083333333332,22/06/24 02:00:00,-1.1800000000000086,02,22/06/24
11.53000000000003,19896.125,22/06/24 03:00:00,-1.0600000000000023,03,22/06/24
10.910000000000023,19896.166666666668,22/06/24 04:00:00,-0.6200000000000063,04,22/06/24
10.810000000000002,19896.208333333332,22/06/24 05:00:00,-0.10000000000002096,05,22/06/24
10.850000000000025,19896.25,22/06/24 06:00:00,0.04000000000002224,06,22/06/24
10.800000000000011,19896.291666666668,22/06/24 07:00:00,-0.050000000000013145,07,22/06/24
10.910000000000023,19896.333333333332,22/06/24 08:00:00,0.11000000000001187,08,22/06/24
10.990000000000007,19896.375,22/06/24 09:00:00,0.07999999999998408,09,22/06/24
11.02000000000004,19896.416666666668,22/06/24 10:00:00,0.03000000000003311,10,22/06/24
11.220000000000027,19896.458333333332,22/06/24 11:00:00,0.19999999999998685,11,22/06/24
11.83000000000004,19896.5,22/06/24 12:00:00,0.6100000000000119,12,22/06/24
12.189999999999998,19896.541666666668,22/06/24 13:00:00,0.3599999999999586,13,22/06/24
12.390000000000043,19896.583333333332,22/06/24 14:00:00,0.20000000000004547,14,22/06/24
12.700000000000044,19896.625,22/06/24 15:00:00,0.3100000000000005,15,22/06/24
12.600000000000025,19896.666666666668,22/06/24 16:00:00,-0.10000000000001918,16,22/06/24
12.560000000000002,19896.708333333332,22/06/24 17:00:00,-0.04000000000002224,17,22/06/24
12.350000000000025,19896.75,22/06/24 18:00:00,-0.20999999999997776,18,22/06/24
11.930000000000009,19896.791666666668,22/06/24 19:00:00,-0.4200000000000159,19,22/06/24
11.5,19896.833333333332,22/06/24 20:00:00,-0.4300000000000086,20,22/06/24
11.28000000000003,19896.875,22/06/24 21:00:00,-0.21999999999997044,21,22/06/24
10.920000000000016,19896.916666666668,22/06/24 22:00:00,-0.36000000000001364,22,22/06/24
10.760000000000048,19896.958333333332,22/06/24 23:00:00,-0.15999999999996817,23,22/06/24
10.640000000000043,19897.0,23/06/24 00:00:00,-0.12000000000000455,00,23/06/24
10.220000000000027,19897.041666666668,23/06/24 01:00:00,-0.4200000000000159,01,23/06/24
10.390000000000043,19897.083333333332,23/06/24 02:00:00,0.17000000000001592,02,23/06/24
10.640000000000043,19897.125,23/06/24 03:00:00,0.25,03,23/06/24
10.140000000000043,19897.166666666668,23/06/24 04:00:00,-0.5,04,23/06/24
9.939999999999998,19897.208333333332,23/06/24 05:00:00,-0.20000000000004547,05,23/06/24
9.840000000000032,19897.25,23/06/24 06:00:00,-0.0999999999999659,06,23/06/24
9.740000000000007,19897.291666666668,23/06/24 07:00:00,-0.10000000000002451,07,23/06/24
9.010000000000048,19897.333333333332,23/06/24 08:00:00,-0.7299999999999596,08,23/06/24
9.189999999999998,19897.375,23/06/24 09:00:00,0.17999999999994998,09,23/06/24
10.379999999999995,19897.416666666668,23/06/24 10:00:00,1.1899999999999977,10,23/06/24
12.090000000000032,19897.458333333332,23/06/24 11:00:00,1.7100000000000364,11,23/06/24
13.379999999999995,19897.5,23/06/24 12:00:00,1.2899999999999636,12,23/06/24
13.79000000000002,19897.541666666668,23/06/24 13:00:00,0.410000000000025,13,23/06/24
15.07000000000005,19897.583333333332,23/06/24 14:00:00,1.2800000000000296,14,23/06/24
15.260000000000048,19897.625,23/06/24 15:00:00,0.18999999999999773,15,23/06/24
16.379999999999995,19897.666666666668,23/06/24 16:00:00,1.1199999999999477,16,23/06/24
16.160000000000025,19897.708333333332,23/06/24 17:00:00,-0.21999999999997044,17,23/06/24
15.970000000000027,19897.75,23/06/24 18:00:00,-0.18999999999999773,18,23/06/24
16.32000000000005,19897.791666666668,23/06/24 19:00:00,0.35000000000002274,19,23/06/24
15.79000000000002,19897.833333333332,23/06/24 20:00:00,-0.5300000000000296,20,23/06/24
14.79000000000002,19897.875,23/06/24 21:00:00,-1.0,21,23/06/24
12.79000000000002,19897.916666666668,23/06/24 22:00:00,-2.0,22,23/06/24
11.660000000000023,19897.958333333332,23/06/24 23:00:00,-1.1299999999999972,23,23/06/24
10.910000000000023,19898.0,24/06/24 00:00:00,-0.75,00,24/06/24
9.879999999999995,19898.041666666668,24/06/24 01:00:00,-1.0300000000000278,01,24/06/24
9.200000000000044,19898.083333333332,24/06/24 02:00:00,-0.6799999999999518,02,24/06/24
8.520000000000039,19898.125,24/06/24 03:00:00,-0.680000000000005,03,24/06/24
7.950000000000045,19898.166666666668,24/06/24 04:00:00,-0.5699999999999941,04,24/06/24
7.640000000000043,19898.208333333332,24/06/24 05:00:00,-0.3100000000000014,05,24/06/24
7.480000000000018,19898.25,24/06/24 06:00:00,-0.160000000000025,06,24/06/24
7.29000000000002,19898.291666666668,24/06/24 07:00:00,-0.18999999999999861,07,24/06/24
7.25,19898.333333333332,24/06/24 08:00:00,-0.040000000000019575,08,24/06/24
7.610000000000014,19898.375,24/06/24 09:00:00,0.36000000000001364,09,24/06/24
8.400000000000034,19898.416666666668,24/06/24 10:00:00,0.7900000000000205,10,24/06/24
9.33000000000004,19898.458333333332,24/06/24 11:00:00,0.930000000000005,11,24/06/24
10.400000000000034,19898.5,24/06/24 12:00:00,1.069999999999995,12,24/06/24
11.439999999999998,19898.541666666668,24/06/24 13:00:00,1.0399999999999636,13,24/06/24
12.08000000000004,19898.583333333332,24/06/24 14:00:00,0.6400000000000414,14,24/06/24
12.890000000000043,19898.625,24/06/24 15:00:00,0.810000000000004,15,24/06/24
13.050000000000011,19898.666666666668,24/06/24 16:00:00,0.15999999999996817,16,24/06/24
13.0,19898.708333333332,24/06/24 17:00:00,-0.05000000000001137,17,24/06/24
13.470000000000027,19898.75,24/06/24 18:00:00,0.4700000000000273,18,24/06/24
14.210000000000036,19898.791666666668,24/06/24 19:00:00,0.7400000000000091,19,24/06/24
14.25,19898.833333333332,24/06/24 20:00:00,0.03999999999996362,20,24/06/24
14.050000000000011,19898.875,24/06/24 21:00:00,-0.19999999999998863,21,24/06/24
13.410000000000023,19898.916666666668,24/06/24 22:00:00,-0.6399999999999881,22,24/06/24
12.439999999999998,19898.958333333332,24/06/24 23:00:00,-0.9700000000000255,23,24/06/24
11.260000000000048,19899.0,25/06/24 00:00:00,-1.17999999999995,00,25/06/24
10.600000000000025,19899.041666666668,25/06/24 01:00:00,-0.6600000000000232,01,25/06/24
10.480000000000018,19899.083333333332,25/06/24 02:00:00,-0.12000000000000632,02,25/06/24
9.970000000000027,19899.125,25/06/24 03:00:00,-0.5099999999999909,03,25/06/24
9.760000000000048,19899.166666666668,25/06/24 04:00:00,-0.20999999999997954,04,25/06/24
10.110000000000014,19899.208333333332,25/06/24 05:00:00,0.3499999999999659,05,25/06/24
9.720000000000027,19899.25,25/06/24 06:00:00,-0.38999999999998636,06,25/06/24
9.910000000000023,19899.291666666668,25/06/24 07:00:00,0.18999999999999595,07,25/06/24
10.420000000000016,19899.333333333332,25/06/24 08:00:00,0.5099999999999927,08,25/06/24
11.07000000000005,19899.375,25/06/24 09:00:00,0.6500000000000341,09,25/06/24
11.77000000000004,19899.416666666668,25/06/24 10:00:00,0.6999999999999904,10,25/06/24
13.03000000000003,19899.458333333332,25/06/24 11:00:00,1.2599999999999891,11,25/06/24
